doc_id,	name,	surname,	acm_key
375684, 'Weiyi', 'Meng', 'P297470'
375684, 'King-Lup', 'Liu', 'P161841'
375760, 'Philip', 'Wilsey', 'P226563'
375760, 'Malolan', 'Chetlur', 'P186539'
375847, 'Ka', 'Chong', 'P156080'
375847, 'Yijie', 'Han', 'P305678'
375847, 'Tak', 'Lam', 'P277535'
375862, 'Jane', 'Hillston', 'P134583'
375862, 'Stephen', 'Gilmore', 'P268306'
375862, 'Marina', 'Ribaudo', 'P323676'
376307, 'Mitsuru', 'Ishizuka', 'P202023'
376307, 'Helmut', 'Prendinger', 'P109100'
376477, 'John', 'Mylopoulos', 'P145295'
376477, 'Fausto', 'Giunchiglia', 'P83793'
376477, 'Anna', 'Perini', 'P19630'
376477, 'Paolo', 'Giorgini', 'P219432'
376477, 'Paolo', 'Bresciani', 'P327634'
376519, 'Kentaro', 'Toyama', 'P160606'
376519, 'Hemant', 'Tagare', 'P109180'
376519, 'Jonathan', 'Wang', 'P327476'
377018, 'Francesco', 'Quaglia', 'P85230'
377030, 'Eduard', 'Ayguad&eacute;', 'P74892'
377030, 'Jes&uacute;s', 'Labarta', 'P139283'
377030, 'Jordi', 'Garcia', 'P147842'
377264, 'Thorsten', 'Theobald', 'P281986'
377264, 'Christoph', 'Meinel', 'P47301'
377806, 'Yonghong', 'Song', 'P306294'
377806, 'Rong', 'Xu', 'P249380'
377806, 'Cheng', 'Wang', 'P44519'
377806, 'Zhiyuan', 'Li', 'P310087'
377895, 'Tao', 'Yang', 'P278397'
377895, 'Hong', 'Tang', 'P111645'
377896, 'Marc', 'Snir', 'P187576'
377896, 'Derek', 'Lieber', 'P66104'
377896, 'Henry', 'Warren', 'P109714'
377896, 'Jos&eacute;', 'Moreira', 'P148292'
377896, 'Monty', 'Denneau', 'P202787'
377896, 'Wilm', 'Donath', 'P300393'
377896, 'George', 'Almasi', 'P95199'
377896, 'C&acaron;lin', 'Ca&scedil;caval', 'P328412'
377896, 'Jos&eacute;', 'Casta&ntilde;os', 'P328540'
377896, 'Maria', 'Eleftheriou', 'P328597'
377896, 'Mark', 'Giampapa', 'P328601'
377896, 'Howard', 'Ho', 'P328501'
377896, 'Dennis', 'Newns', 'P328441'
377938, 'Neal', 'Koblitz', 'P207787'
377938, 'Andreas', 'Stein', 'P17509'
377938, 'Michael', 'Jacobson', 'P197497'
377938, 'Joseph', 'Silverman', 'P149461'
377938, 'Edlyn', 'Teske', 'P74772'
377993, 'Moshe', 'Vardi', 'P203106'
377993, 'Orna', 'Kupferman', 'P212298'
378045, 'John', 'Oliensis', 'P145407'
378045, 'Yacup', 'Genc', 'P328742'
378060, 'Pedro', 'Larra&ntilde;aga', 'P222907'
378060, 'I&ntilde;aki', 'Inza', 'P328502'
378060, 'Jose', 'Lozano', 'P328541'
378060, 'Jose', 'Pe&ntilde;a', 'P328542'
378472, 'David', 'Dobkin', 'P61269'
378472, 'Leonidas', 'Guibas', 'P170873'
378472, 'Jack', 'Snoeyink', 'P130669'
378472, 'John', 'Hershberger', 'P144258'
378636, 'Jeff', 'Erickson', 'P137242'
378824, 'Allen', 'Downey', 'P15388'
379527, 'Debasis', 'Mitra', 'P64867'
379527, 'Krishnan', 'Kumaran', 'P163173'
379528, 'Pierre', 'L'Ecuyer', 'P227322'
379528, 'Yanick', 'Champoux', 'P304634'
379727, 'Brian', 'Cooper', 'P335313'
379727, 'Hector', 'Garcia', 'P335481'
379790, 'J.', 'Gondzio', 'P123010'
379790, 'J.-Ph.', 'Vial', 'P130186'
379790, 'R.', 'Sarkissian', 'P235577'
380322, 'Jun', 'Gu', 'P151124'
380322, 'Wei', 'Shu', 'P297168'
380322, 'Min-You', 'Wu', 'P201190'
380864, 'Helmut', 'Seidl', 'P109123'
380864, 'Markus', 'M&uuml;ller-Olm', 'P336690'
381455, 'Heribert', 'Vollmer', 'P109976'
381455, 'Steffen', 'Reith', 'P267654'
381455, 'Christian', 'Gla&szlig;er', 'P46626'
381455, 'Matthias', 'Galota', 'P337026'
381497, 'Steven', 'Reiss', 'P270242'
381497, 'Manos', 'Renieris', 'P186958'
382913, 'Ravi', 'Sandhu', 'P239589'
382913, 'Gail-Joon', 'Ahn', 'P93558'
383040, 'Margaret', 'Connell', 'P188319'
383040, 'Jamie', 'Callan', 'P133913'
383081, 'Mark', 'Handley', 'P190360'
383081, 'J&ouml;rg', 'Widmer', 'P119469'
383193, 'Masaru', 'Kitsuregawa', 'P193825'
383193, 'Takahiko', 'Shintani', 'P277593'
383198, 'Tova', 'Milo', 'P284948'
383198, 'Alberto', 'Mendelzon', 'P13286'
383198, 'George', 'Mihaila', 'P95784'
383204, 'Hector', 'Garcia-Molina', 'P108506'
383204, 'Yue', 'Zhuge', 'P307703'
383204, 'Janet', 'Wiener', 'P134888'
383205, 'Jennifer', 'Widom', 'P138452'
383205, 'Ashish', 'Gupta', 'P22486'
383205, 'Inderpal', 'Mumick', 'P116356'
383205, 'Dallan', 'Quass', 'P57856'
383209, 'Laurent', 'Amsaleg', 'P169311'
383209, 'Michael', 'Franklin', 'P197004'
383209, 'Anthony', 'Tomasic', 'P20554'
383209, 'Tolga', 'Urhan', 'P283331'
383210, 'Per-&Aring;ke', 'Larson', 'P223317'
383210, 'Qiang', 'Zhu', 'P228668'
383258, 'Christos', 'Papachristou', 'P48065'
383258, 'Mehrdad', 'Nourani', 'P195620'
383258, 'Joan', 'Carletta', 'P141567'
383271, 'Ravi', 'Ramamoorthi', 'P239580'
383271, 'Pat', 'Hanrahan', 'P219805'
383321, 'James', 'O'Brien', 'P133156'
383321, 'Perry', 'Cook', 'P223383'
383321, 'Georg', 'Essl', 'P338069'
383594, 'Mark', 'Lewis', 'P338203'
383594, 'Victor', 'Leung', 'P290798'
383594, 'Vincent', 'Wong', 'P338234'
383741, 'Fred', 'Gustavson', 'P86581'
383741, 'Jerzy', 'Wa&sacute;niewski', 'P139251'
383741, 'Bjarne', 'Andersen', 'P446674'
383755, 'Claude', 'Castelluccia', 'P48916'
383755, 'Mary', 'Baker', 'P192970'
383755, 'Xinhua', 'Zhao', 'P302290'
383761, 'Marco', 'Conti', 'P187938'
383761, 'Lorenzo', 'Donatiello', 'P173125'
383761, 'Luciano', 'Bononi', 'P174044'
383762, 'J.', 'Garcia-Luna-Aceves', 'P122778'
383762, 'Marcelo', 'Spohn', 'P316681'
383773, 'Mario', 'Gerla', 'P189520'
383773, 'Sung-Ju', 'Lee', 'P271534'
383773, 'William', 'Su', 'P300085'
383780, 'Ray', 'Reiter', 'P239762'
383892, 'Jan', 'Chomicki', 'P134020'
383892, 'David', 'Toman', 'P64115'
383892, 'Michael', 'B?hlen', 'P196249'
384000, 'Bogdan', 'Chlebus', 'P31413'
384000, 'Dariusz', 'Kowalski', 'P334690'
384000, 'Andrzej', 'Lingas', 'P18661'
384010, 'Indranil', 'Gupta', 'P116373'
384010, 'Germ&aacute;n', 'Goldszmidt', 'P96973'
384010, 'Tushar', 'Chandra', 'P285629'
384052, 'Lorenzo', 'Alvisi', 'P173119'
384052, 'Evelyn', 'Pierce', 'P338640'
384218, 'Rainer', 'Leupers', 'P237807'
384218, 'Jens', 'Wagner', 'P338827'
384245, 'Li', 'Xiao', 'P339276'
384245, 'Xiaodong', 'Zhang', 'P301933'
384245, 'Stefan', 'Kubricht', 'P339281'
384248, 'Matthew', 'Levine', 'P194582'
384249, 'Peter', 'Sanders', 'P225140'
500150, 'Stephan', 'Richter', 'P267807'
500150, 'Gerald', 'K&uuml;hne', 'P338906'
500150, 'Markus', 'Beier', 'P338944'
500486, 'Krishna', 'Sivalingam', 'P163143'
500486, 'Prathima', 'Agrawal', 'P228223'
500486, 'Christine', 'Jones', 'P338801'
500486, 'Jyh', 'Chen', 'P338804'
500504, 'Joseph', 'Culberson', 'P148865'
500504, 'Ian', 'Gent', 'P115441'
500505, 'Barbara', 'Smith', 'P27814'
500605, 'Thomas', 'Erlebach', 'P280577'
500605, 'Thomas', 'Zeugmann', 'P281920'
500605, 'Peter', 'Rossmanith', 'P225107'
500605, 'Hans', 'Stadtherr', 'P339030'
500605, 'Agelika', 'Steger', 'P339027'
501056, 'E.', 'Rains', 'P73397'
501056, 'Gabriele', 'Nebe', 'P407212'
501056, 'N.', 'Sloane', 'P417195'
501419, 'J.', 'Garcia-Luna-Aceves', 'P122778'
501419, 'Marcelo', 'Spohn', 'P316681'
501469, 'Chang-Gun', 'Lee', 'P42828'
501469, 'Sang', 'Min', 'P259668'
501469, 'Chang', 'Park', 'P42801'
501469, 'Seongsoo', 'Hong', 'P261759'
501469, 'Chong', 'Kim', 'P45768'
501469, 'Minsuk', 'Lee', 'P201576'
501469, 'Rhan', 'Ha', 'P241034'
501469, 'Joosun', 'Hahn', 'P147792'
501469, 'Yang-Min', 'Seo', 'P304597'
501469, 'Kwangpo', 'Lee', 'P339389'
501975, 'Frank', 'Drewes', 'P85815'
502094, 'Dan', 'Boneh', 'P57949'
502094, 'Matthew', 'Franklin', 'P194499'
502097, 'Harry', 'Buhrman', 'P107864'
502097, 'Richard', 'Cleve', 'P241632'
502097, 'Ronald', 'de Wolf', 'P249336'
502097, 'Robert', 'Beals', 'P244113'
502097, 'Michele', 'Mosca', 'P199850'
502105, 'Hagit', 'Attiya', 'P106120'
502105, 'Eyal', 'Dagan', 'P80097'
502111, 'Barry', 'Nelson', 'P28090'
502111, 'Seong-Hee', 'Kim', 'P339614'
502522, 'Andreas', 'Buja', 'P17277'
502522, 'Yung-Seop', 'Lee', 'P339972'
502523, 'Heikki', 'Mannila', 'P108656'
502523, 'Padhraic', 'Smyth', 'P218932'
502523, 'Igor', 'Cadez', 'P115883'
502525, 'Pedro', 'Domingos', 'P222880'
502525, 'Matt', 'Richardson', 'P339948'
502527, 'Glenn', 'Fung', 'P98413'
502527, 'Olvi', 'Mangasarian', 'P212091'
502528, 'Michael', 'Griebel', 'P197208'
502528, 'Jochen', 'Garcke', 'P312814'
502529, 'Pedro', 'Domingos', 'P222880'
502529, 'Geoff', 'Hulten', 'P94896'
502529, 'Laurie', 'Spencer', 'P339945'
502532, 'Raymond', 'Ng', 'P240012'
502532, 'Edwin', 'Knorr', 'P339929'
502532, 'Ruben', 'Zamar', 'P339958'
502544, 'Joydeep', 'Ghosh', 'P149873'
502544, 'Sugato', 'Basu', 'P339961'
502544, 'Raymond', 'Mooney', 'P240004'
502544, 'Krupakar', 'Pasupuleti', 'P339944'
502555, 'Pat', 'Langley', 'P219817'
502555, 'Jungsoon', 'Yoo', 'P151423'
502555, 'Kiri', 'Wagstaff', 'P161900'
502555, 'Annaka', 'Kalton', 'P339912'
502567, 'Shashi', 'Shekhar', 'P262980'
502567, 'Chang-Tien', 'Lu', 'P339915'
502567, 'Pusheng', 'Zhang', 'P339955'
502591, 'Chris', 'Ding', 'P46023'
502591, 'Xiaofeng', 'He', 'P339969'
502591, 'Hongyuan', 'Zha', 'P111836'
502591, 'Ming', 'Gu', 'P201232'
502591, 'Horst', 'Simon', 'P111959'
502609, 'Mark', 'Hansen', 'P190365'
502609, 'Elizabeth', 'Shriver', 'P76838'
502661, 'Edward', 'Omiecinski', 'P75427'
502661, 'Shamkant', 'Navathe', 'P262562'
502661, 'Michael', 'Donahoo', 'P196809'
502661, 'Wai', 'Yee', 'P295968'
502796, 'Peter', 'Bruza', 'P223728'
502796, 'Dawei', 'Song', 'P64593'
502796, 'Kam-Fai', 'Wong', 'P156360'
502796, 'Chun-Hung', 'Cheng', 'P48334'
503036, 'Jens', 'Secher', 'P138602'
503036, 'Morten', 'S&#248;rensen', 'P413659'
503042, 'Naren', 'Ramakrishnan', 'P207359'
503042, 'Manuel', 'P&eacute;rez-Qui&ntilde;ones', 'P187087'
503042, 'Robert', 'Capra', 'P343058'
503068, 'James', 'Irvine', 'P343023'
503068, 'David', 'Robinson', 'P63517'
503068, 'Patrick', 'Lysaght', 'P220481'
503068, 'Ian', 'Robertson', 'P115611'
503224, 'William', 'Griswold', 'P299106'
503224, 'Kevin', 'Sullivan', 'P161211'
503224, 'Yuanfang', 'Cai', 'P343123'
503224, 'Ben', 'Hallen', 'P343087'
503244, 'Martha', 'Pollack', 'P191890'
503244, 'Atif', 'Memon', 'P22792'
503244, 'Mary', 'Soffa', 'P193323'
503246, 'Reidar', 'Conradi', 'P240382'
503246, 'Tore', 'Dyb&aring;', 'P343120'
503505, 'Benjamin', 'Pierce', 'P28923'
503505, 'Philip', 'Wadler', 'P226550'
503505, 'Atsushi', 'Igarashi', 'P22847'
504212, 'Patrick', 'Amestoy', 'P220180'
504212, 'Iain', 'Duff', 'P115318'
504212, 'Xiaoye', 'Li', 'P302147'
504212, 'Jean-Yves', 'L'excellent', 'P647017'
504225, 'Winfried', 'Lamersdorf', 'P300527'
504225, 'Harald', 'Weinreich', 'P107418'
504225, 'Hartmut', 'Obendorf', 'P343646'
504364, 'Sheng', 'Yu', 'P263313'
504537, 'Derick', 'Wood', 'P66171'
504537, 'Dora', 'Giammarresi', 'P69231'
504537, 'J&uuml;rgen', 'Albert', 'P343780'
504540, 'Matti', 'Nyk&auml;nen', 'P194886'
504560, 'Marco', 'Riedel', 'P188029'
504566, 'A.', 'Valverde', 'P9070'
504566, 'G.', 'Aguilera', 'P343794'
504566, 'I.', 'de Guzman', 'P343796'
504566, 'M.', 'Ojeda-Aciego', 'P343801'
504571, 'Masatomo', 'Hashimoto', 'P343802'
504571, 'Atsushi', 'Ohori', 'P22883'
504573, 'Manolis', 'Koubarakis', 'P186938'
504577, 'Yi-Dong', 'Shen', 'P305498'
504577, 'Jia-Huai', 'You', 'P139581'
504577, 'Li-Yan', 'Yuan', 'P171465'
504580, 'Carroll', 'Morgan', 'P41820'
504580, 'A.', 'McIver', 'P313332'
504618, 'Ness', 'Shroff', 'P208211'
504618, 'Han', 'Kim', 'P343810'
504633, 'Leonidas', 'Georgiadis', 'P170870'
504633, 'Leandros', 'Tassiulas', 'P169976'
504633, 'Vahid', 'Tabatabaee', 'P343841'
504641, 'Anurag', 'Kumar', 'P21149'
504641, 'Sanjay', 'Shakkottai', 'P259883'
504641, 'Aditya', 'Karnik', 'P343818'
504641, 'Ajit', 'Anvekar', 'P343819'
504650, 'Yishay', 'Mansour', 'P305916'
504650, 'Boaz', 'Patt-Shamir', 'P31138'
504917, 'Frank', 'Vahid', 'P86211'
504917, 'Roman', 'Lysecky', 'P248538'
505243, 'Vijaya', 'Ramachandran', 'P291162'
505243, 'Seth', 'Pettie', 'P344151'
505422, 'Yu', 'Chen', 'P307214'
505422, 'Andrew', 'Kahng', 'P18051'
505422, 'Gabriel', 'Robins', 'P93345'
505422, 'Alexander', 'Zelikovsky', 'P14365'
505522, 'Naresh', 'Shanbhag', 'P207389'
505522, 'Dilip', 'Sarwate', 'P344375'
505524, 'John', 'Hayes', 'P144207'
505524, 'Hyungwon', 'Kim', 'P344378'
505588, 'Adam', 'Stubblefield', 'P344404'
505588, 'Drew', 'Dean', 'P70192'
505588, 'Matt', 'Franklin', 'P194322'
505628, 'Zheru', 'Chi', 'P309885'
505628, 'Wan-Chi', 'Siu', 'P296532'
505628, 'Zhongkang', 'Lu', 'P344419'
505929, 'Dale', 'Schuurmans', 'P57799'
505929, 'Finnegan', 'Southey', 'P344595'
505996, 'Antonio', 'Gonzalez', 'P20902'
505996, 'Joan-Manuel', 'Parcerisa', 'P141685'
506024, 'Dahlia', 'Malkhi', 'P57619'
506024, 'Michael', 'Reiter', 'P198557'
506024, 'Lorenzo', 'Alvisi', 'P173119'
506024, 'Evelyn', 'Pierce', 'P338640'
506161, 'Jian', 'Chen', 'P139641'
506161, 'Valerie', 'Taylor', 'P289962'
506198, 'T.', 'Vijaykumar', 'P276818'
506198, 'James', 'Smith', 'P133538'
506198, 'Gurindar', 'Sohi', 'P100704'
506198, 'Sridhar', 'Gopal', 'P344724'
506342, 'Masahiko', 'Sato', 'P193563'
506342, 'Yukiyoshi', 'Kemeyama', 'P344779'
506345, 'Tarmo', 'Uustalu', 'P343059'
506345, 'Varmo', 'Vene', 'P344778'
506696, 'John', 'Horty', 'P144341'
506794, 'Roy', 'Maxion', 'P249914'
506794, 'Kymie', 'Tan', 'P344858'
506833, 'Ariel', 'Orda', 'P21406'
506833, 'Dean', 'Lorenz', 'P64750'
506837, 'Steven', 'Lumetta', 'P270099'
506837, 'Muriel', 'M&eacute;dard', 'P203510'
506837, 'Steven', 'Finn', 'P269833'
506837, 'Richard', 'Barry', 'P241397'
506837, 'Wenbo', 'He', 'P345151'
506843, 'Jennifer', 'Welch', 'P138447'
506843, 'Nitin', 'Vaidya', 'P209591'
506843, 'Jennifer', 'Walter', 'P138442'
506896, 'Gerald', 'Popek', 'P96476'
506896, 'Peter', 'Reiher', 'P225059'
506896, 'Geoffrey', 'Kuenning', 'P95015'
506896, 'David', 'Ratner', 'P345171'
506906, 'Hari', 'Balakrishnan', 'P107458'
506906, 'Wendi', 'Heinzelman', 'P345178'
506906, 'Joanna', 'Kulik', 'P141710'
507059, 'Sally', 'McKee', 'P258780'
507059, 'Wilson', 'Hsieh', 'P300415'
507059, 'John', 'Carter', 'P143221'
507059, 'Lambert', 'Schaelicke', 'P168232'
507059, 'Zhen', 'Fang', 'P309739'
507059, 'Lixin', 'Zhang', 'P172730'
507059, 'Binu', 'Mathew', 'P30774'
507059, 'Mide', 'Parker', 'P345206'
507198, 'Tsutomu', 'Sasao', 'P285472'
507198, 'Jon', 'Butler', 'P146836'
507237, 'Gillian', 'Dobbie', 'P97727'
507237, 'Mengchi', 'Liu', 'P195934'
507237, 'Tok', 'Ling', 'P283306'
507257, 'D.', 'Lugiez', 'P54817'
507257, 'Ph.', 'Schnoebelen', 'P225922'
507259, 'T.', 'Henzinger', 'P274677'
507259, 'P.', 'Schobbens', 'P345334'
507259, 'J.', 'Raskin', 'P345332'
507260, 'Peter', 'Sewell', 'P225225'
507274, 'Hartmut', 'Klauck', 'P108090'
507274, 'Georg', 'Schnitger', 'P95176'
507274, 'Juhani', 'Karhumaki', 'P150614'
507274, 'Sebastian', 'Seibert', 'P261418'
507274, 'Juraj', 'Karhu&auml;ki', 'P345316'
507384, 'Martin', 'Grohe', 'P192215'
507384, 'Luc', 'Segoufin', 'P173897'
507385, 'Vincent', 'Danos', 'P291337'
507385, 'Russell', 'Harmer', 'P345373'
507388, 'Erich', 'Gr&auml;del', 'P78642'
507388, 'Martin', 'Otto', 'P192474'
507388, 'Colin', 'Hirsch', 'P49690'
507449, 'Wei', 'Chen', 'P297120'
507449, 'Sam', 'Toueg', 'P258965'
507449, 'Marcos', 'Aguilera', 'P188082'
507478, 'Pietro', 'Perona', 'P227591'
507478, 'Mario', 'Munich', 'P345414'
507649, 'Tyng-Ruey', 'Chuang', 'P285674'
507673, 'Martin', 'Mauve', 'P192412'
507673, 'J&ouml;rg', 'Widmer', 'P119469'
507673, 'Jan', 'Damm', 'P345498'
507677, 'Robin', 'Kravets', 'P247316'
507677, 'Albert', 'Harris', 'P345495'
507680, 'Christophe', 'Diot', 'P47387'
507680, 'Gianluca', 'Iannaccone', 'P344252'
507680, 'Catherine', 'Boutremans', 'P345496'
507688, 'Sonia', 'Fahmy', 'P266102'
507688, 'Minseok', 'Kwon', 'P345503'
507695, 'Helen', 'Wang', 'P108937'
507695, 'Kunwadee', 'Sripanidkulchai', 'P163663'
507695, 'Venkata', 'Padmanabhan', 'P290379'
507695, 'Philip', 'Chou', 'P226164'
507723, 'Indrajit', 'Ray', 'P116367'
507723, 'Indrakshi', 'Ray', 'P116368'
507723, 'Natu', 'Narasimhamurthi', 'P345518'
508173, 'Simon', 'Foley', 'P265412'
508173, 'John', 'Morrison', 'P313513'
508810, 'Luc', 'Moreau', 'P173883'
508845, 'S.', 'Devadas', 'P253102'
508845, 'T.', 'Mills', 'P275543'
508845, 'R.', 'Rivest', 'P235351'
508845, 'M.', 'Burnside', 'P346235'
508845, 'D.', 'Clarke', 'P52731'
508845, 'A.', 'Maywah', 'P346090'
508854, 'Gio', 'Wiederhold', 'P97808'
508854, 'Neal', 'Sample', 'P207801'
508854, 'Dorothea', 'Beringer', 'P69354'
509092, 'James', 'Demmel', 'P132066'
509092, 'Xiaoye', 'Li', 'P302147'
509094, 'Siddhartha', 'Chatterjee', 'P265032'
509094, 'Alvin', 'Lebeck', 'P15749'
509094, 'Mithuna', 'Thottethodi', 'P201944'
509246, 'Elias', 'Manolakos', 'P76453'
509246, 'Jos&eacute;', 'Fridman', 'P148200'
509251, 'Roberto', 'Passerone', 'P247193'
509251, 'Francesco', 'Gregoretti', 'P85191'
509251, 'Leonardo', 'Reyneri', 'P170788'
509251, 'Claudio', 'Sanso&eacute;', 'P346463'
509594, 'Angelos', 'Bilas', 'P19046'
509594, 'Jaswinder', 'Singh', 'P135559'
509603, 'Vladimir', 'Kotlyar', 'P292034'
509603, 'Keshav', 'Pingali', 'P160743'
509603, 'Paul', 'Stodghill', 'P222278'
509605, 'Ken', 'Kennedy', 'P159479'
509605, 'John', 'Mellor-Crummey', 'P145122'
509605, 'Gerald', 'Roth', 'P96490'
509605, 'R.', 'Brickner', 'P346581'
509611, 'Lawrence', 'Snyder', 'P169820'
509611, 'Ton', 'Ngo', 'P284135'
509611, 'Bradford', 'Chamberlain', 'P31954'
509627, 'Jean-Loup', 'Faulon', 'P346562'
509627, 'David', 'Ford', 'P61538'
509627, 'J.', 'Hobbs', 'P123612'
509627, 'Robert', 'Wilcox', 'P346590'
509641, 'Kenjiro', 'Taura', 'P159861'
509641, 'Akinori', 'Yonezawa', 'P11746'
509641, 'Toshio', 'Endo', 'P346597'
509644, 'Dirk', 'Grunwald', 'P67470'
509644, 'Suvas', 'Vajracharya', 'P272476'
509647, 'Morris', 'Jette', 'P202939'
509649, 'Manish', 'Parashar', 'P186849'
509649, 'James', 'Browne', 'P131793'
509649, 'Carter', 'Edwards', 'P41889'
509649, 'Kenneth', 'Klimkowski', 'P346569'
509912, 'Georg', 'Gottlob', 'P95126'
509912, 'Thomas', 'Eiter', 'P280561'
509912, 'Kazuhisa', 'Makino', 'P158441'
510729, 'Kang', 'Shin', 'P156497'
510729, 'Huadong', 'Ma', 'P347081'
510775, 'Bart', 'Preneel', 'P28228'
510775, 'Bart', 'De Decker', 'P343715'
510775, 'Thomas', 'Herlea', 'P348139'
510775, 'Joris', 'Claessens', 'P348121'
510775, 'Gregory', 'Neven', 'P348114'
510775, 'Frank', 'Piessens', 'P348113'
510800, 'Guido', 'Wimmel', 'P348115'
510800, 'Alexander', 'Wisspeintner', 'P348102'
510866, 'Martin', 'Rinard', 'P192534'
510866, 'Karen', 'Zee', 'P347136'
510867, 'Danny', 'Chen', 'P59692'
510867, 'Xiaobo', 'Hu', 'P347139'
510867, 'Yumin', 'Zhang', 'P308069'
510962, 'Jean-Jacques', 'Quisquater', 'P136599'
510962, 'Marc', 'Joye', 'P187422'
510962, 'Tsuyoshi', 'Takagi', 'P326337'
510987, 'Yunshan', 'Zhu', 'P328747'
510987, 'Armin', 'Biere', 'P347256'
510987, 'Edmund', 'Clarke', 'P74803'
510987, 'Richard', 'Raimi', 'P242801'
511261, 'Masakazu', 'Kojima', 'P193656'
511261, 'Akiko', 'Takeda', 'P347433'
511444, 'Reuven', 'Rubinstein', 'P240938'
511466, 'Soumen', 'Chakrabarti', 'P266332'
511466, 'Mallela', 'Subramanyam', 'P186530'
511466, 'Kunal', 'Punera', 'P347578'
511488, 'C.', 'Giles', 'P36478'
511488, 'Steve', 'Lawrence', 'P269352'
511488, 'Eric', 'Glover', 'P78098'
511488, 'Gary', 'Flake', 'P93989'
511496, 'Pierangela', 'Samarati', 'P227121'
511496, 'Ernesto', 'Damiani', 'P79105'
511496, 'Stefano', 'Paraboschi', 'P267589'
511496, 'Sabrina', 'di Vimercati', 'P258444'
511496, 'Fabrizio', 'Cornelli', 'P347561'
511502, 'Piotr', 'Indyk', 'P227759'
511502, 'Aristides', 'Gionis', 'P21454'
511502, 'Taher', 'Haveliwala', 'P347612'
511502, 'Dan', 'Klein', 'P347555'
511509, 'James', 'Bailey', 'P131619'
511509, 'Alexandra', 'Poulovassilis', 'P14407'
511509, 'Peter', 'Wood', 'P225606'
511520, 'David', 'Pennock', 'P339921'
511520, 'Steve', 'Lawrence', 'P269352'
511520, 'Eric', 'Glover', 'P78098'
511520, 'Kostas', 'Tsioutsiouliklis', 'P162929'
511520, 'Gary', 'Flake', 'P93989'
511526, 'Dan', 'Suciu', 'P58274'
511526, 'Sushant', 'Jain', 'P272398'
511526, 'Ratul', 'Mahajan', 'P347085'
512165, 'Markus', 'Schneider', 'P191567'
512181, 'Donghui', 'Zhang', 'P348014'
512181, 'Vassilis', 'Tsotras', 'P290273'
512447, 'Sanjeev', 'Kumar', 'P259915'
512447, 'Kai', 'Li', 'P156151'
512449, 'Fergus', 'Henderson', 'P84172'
512510, 'Toshihide', 'Ibaraki', 'P284692'
512510, 'Takashi', 'Horiyama', 'P277734'
512523, 'Uday', 'Reddy', 'P286394'
512531, 'Jeffrey', 'Foster', 'P137681'
512531, 'Alex', 'Aiken', 'P13674'
512531, 'Tachio', 'Terauchi', 'P348279'
512542, 'Saumya', 'Debray', 'P260626'
512542, 'William', 'Evans', 'P298946'
512550, 'Pedro', 'Diniz', 'P222878'
512550, 'Mary', 'Hall', 'P193111'
512550, 'Byoungro', 'So', 'P34269'
513071, 'P.', 'Devanbu', 'P214683'
513071, 'S.', 'Stubblebine', 'P339575'
513337, 'Jean', 'Ponce', 'P136248'
513337, 'Sung-Il', 'Pae', 'P348697'
513398, 'Mark', 'Shimozono', 'P191088'
513418, 'Nikos', 'Chrisochoides', 'P209311'
513418, 'L.', 'Chew', 'P165283'
513418, 'D&eacute;mian', 'Nave', 'P51849'
513453, 'Wesley', 'Chu', 'P298110'
513453, 'Dongwon', 'Lee', 'P69050'
513542, 'Marco', 'Ramoni', 'P188026'
513542, 'Paola', 'Sebastiani', 'P219337'
513803, 'Samir', 'Das', 'P259071'
513803, 'Mahesh', 'Marina', 'P314295'
513809, 'Nitin', 'Vaidya', 'P209591'
513809, 'Xue', 'Yang', 'P348845'
513818, 'Suman', 'Banerjee', 'P348844'
513818, 'Archan', 'Misra', 'P348833'
513826, 'Nitin', 'Vaidya', 'P209591'
513853, 'David', 'Whalley', 'P64342'
513853, 'Yunheung', 'Paek', 'P308212'
513853, 'Jeonghun', 'Cho', 'P348862'
513858, 'N.', 'Vijaykrishnan', 'P206235'
513858, 'M.', 'Kandemir', 'P180323'
513858, 'M.', 'Irwin', 'P180028'
513858, 'W.', 'Zhang', 'P295715'
513858, 'H.', 'Saputra', 'P348857'
513858, 'J.', 'Hu', 'P348860'
514027, 'Fabrizio', 'Luccio', 'P83416'
514027, 'Linda', 'Pagli', 'P172084'
514027, 'Anna', 'Bernasconi', 'P19522'
514027, 'Valentina', 'Ciriani', 'P335179'
514118, 'David', 'Dill', 'P61252'
514118, 'Kanna', 'Shimizu', 'P348990'
514214, 'Daniel', 'Reed', 'P59263'
514214, 'James', 'Oly', 'P349112'
514234, 'Mary', 'Vernon', 'P193353'
514234, 'Stephen', 'Wright', 'P269040'
514234, 'Det', 'Buaklee', 'P349101'
514234, 'Gregory', 'Tracy', 'P349109'
52795, 'Neil', 'Rowe', 'P208020'
543016, 'Jitendra', 'Malik', 'P141155'
543016, 'Serge', 'Belongie', 'P349845'
543016, 'Thomas', 'Leung', 'P349846'
543016, 'Jianbo', 'Shi', 'P139748'
543174, 'Kathrin', 'Klamroth', 'P408921'
543174, 'Bernd', 'Schandl', 'P408820'
543174, 'Margaret', 'Wiecek', 'P408951'
544758, 'Alexander', 'Babanov', 'P361660'
544758, 'John', 'Collins', 'P143342'
544758, 'Maria', 'Gini', 'P188729'
544775, 'Nicholas', 'Jennings', 'P208466'
